,ID,GameID,Team,PlayerID,Number,Name_x,Min,FGM,FGA,FGP,FGM2,FGA2,FGP2,FGM3,FGA3,FGP3,FTM,FTA,FTP,Oreb,Dreb,Reb,Ast,PF,TO,STL,BLK,PTS,TournamentID,Date,Location,Round of 16,HomeTeam,AwayTeam,TournamentName,AgeGroup,Name_y,Birthday
7343,438647,497_15_55,GEORGIA,8378,4,nika metreveli,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-10,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,CROATIA,2015 EuroBasket,Men,nika metreveli,1991-01-14
7344,438998,497_15_68,GEORGIA,8378,4,nika metreveli,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-13,Lille / Pierre Mauroy Stadium,Round of 16,LITHUANIA,GEORGIA,2015 EuroBasket,Men,nika metreveli,1991-01-14
7345,440314,499_14_07,GEORGIA,8378,4,nika metreveli,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,2,1,3,0,2,1,0,0,0,499,2014-08-10,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,CZECH REPUBLIC,2015 EuroBasket,Men,nika metreveli,1991-01-14
7346,440509,499_14_14,GEORGIA,8378,4,nika metreveli,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,499,2014-08-13,Kecskemet / Arena of Kecskemeti KC,2nd Qualifying Round,HUNGARY,GEORGIA,2015 EuroBasket,Men,nika metreveli,1991-01-14
7347,441128,499_14_38,GEORGIA,8378,4,nika metreveli,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,499,2014-08-20,Nymburk / CEZ Sportovni Hala Nymburk,2nd Qualifying Round,CZECH REPUBLIC,GEORGIA,2015 EuroBasket,Men,nika metreveli,1991-01-14
7348,441550,499_14_55,GEORGIA,8378,4,nika metreveli,11,1,3,33.3,1,3,33.3,0,0,0.0,1,1,100.0,1,1,2,1,4,0,0,0,3,499,2014-08-24,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,HUNGARY,2015 EuroBasket,Men,nika metreveli,1991-01-14
7349,441778,499_14_64,GEORGIA,8378,4,nika metreveli,8,2,2,100.0,2,2,100.0,0,0,0.0,0,0,0.0,1,2,3,0,2,0,0,0,4,499,2014-08-27,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,PORTUGAL,2015 EuroBasket,Men,nika metreveli,1991-01-14
7350,437296,497_15_03,GEORGIA,4919,7,zaza pachulia,30,4,7,57.1,4,7,57.1,0,0,0.0,8,8,100.0,0,6,6,4,4,4,0,0,16,497,2015-09-05,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,NETHERLANDS,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7351,437725,497_15_19,GEORGIA,4919,7,zaza pachulia,19,1,6,16.7,1,6,16.7,0,0,0.0,1,2,50.0,2,0,2,2,5,2,2,0,3,497,2015-09-06,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,SLOVENIA,GEORGIA,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7352,438102,497_15_34,GEORGIA,4919,7,zaza pachulia,21,2,8,25.0,2,8,25.0,0,0,0.0,0,0,0.0,0,2,2,5,4,5,3,0,4,497,2015-09-08,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,GREECE,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7353,438349,497_15_43,GEORGIA,4919,7,zaza pachulia,30,8,12,66.7,8,12,66.7,0,0,0.0,7,11,63.6,4,10,14,1,2,4,0,0,23,497,2015-09-09,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,MKD,GEORGIA,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7354,438648,497_15_55,GEORGIA,4919,7,zaza pachulia,25,4,11,36.4,4,11,36.4,0,0,0.0,4,4,100.0,0,7,7,3,2,2,1,2,12,497,2015-09-10,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,CROATIA,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7355,438999,497_15_68,GEORGIA,4919,7,zaza pachulia,35,8,13,61.5,8,13,61.5,0,0,0.0,7,7,100.0,3,4,7,3,2,4,0,0,23,497,2015-09-13,Lille / Pierre Mauroy Stadium,Round of 16,LITHUANIA,GEORGIA,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7356,440315,499_14_07,GEORGIA,4919,7,zaza pachulia,29,7,14,50.0,7,14,50.0,0,0,0.0,5,7,71.4,5,3,8,2,4,1,2,2,19,499,2014-08-10,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,CZECH REPUBLIC,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7357,440511,499_14_14,GEORGIA,4919,7,zaza pachulia,34,6,12,50.0,6,11,54.5,0,1,0.0,7,11,63.6,2,4,6,2,4,5,1,0,19,499,2014-08-13,Kecskemet / Arena of Kecskemeti KC,2nd Qualifying Round,HUNGARY,GEORGIA,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7358,440820,499_14_26,GEORGIA,4919,7,zaza pachulia,39,7,11,63.6,7,11,63.6,0,0,0.0,11,15,73.3,3,6,9,2,5,7,0,1,25,499,2014-08-17,Ovar / Arena Dolce Vita,2nd Qualifying Round,PORTUGAL,GEORGIA,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7359,441130,499_14_38,GEORGIA,4919,7,zaza pachulia,30,2,11,18.2,2,11,18.2,0,0,0.0,6,8,75.0,3,4,7,0,5,2,0,0,10,499,2014-08-20,Nymburk / CEZ Sportovni Hala Nymburk,2nd Qualifying Round,CZECH REPUBLIC,GEORGIA,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7360,441552,499_14_55,GEORGIA,4919,7,zaza pachulia,31,6,11,54.5,6,11,54.5,0,0,0.0,5,6,83.3,3,4,7,5,3,5,3,0,17,499,2014-08-24,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,HUNGARY,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7361,441780,499_14_64,GEORGIA,4919,7,zaza pachulia,32,6,14,42.9,6,14,42.9,0,0,0.0,3,4,75.0,4,6,10,9,5,3,3,1,15,499,2014-08-27,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,PORTUGAL,2015 EuroBasket,Men,zaza pachulia,1984-02-10
7362,437297,497_15_03,GEORGIA,1690,8,george tsintsadze,24,3,3,100.0,1,1,100.0,2,2,100.0,0,0,0.0,0,0,0,1,2,4,1,0,8,497,2015-09-05,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,NETHERLANDS,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7363,437726,497_15_19,GEORGIA,1690,8,george tsintsadze,35,4,10,40.0,4,6,66.7,0,4,0.0,3,3,100.0,0,0,0,7,4,3,2,0,11,497,2015-09-06,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,SLOVENIA,GEORGIA,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7364,438103,497_15_34,GEORGIA,1690,8,george tsintsadze,29,2,5,40.0,1,1,100.0,1,4,25.0,0,0,0.0,0,2,2,3,2,6,0,0,5,497,2015-09-08,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,GREECE,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7365,438350,497_15_43,GEORGIA,1690,8,george tsintsadze,32,5,8,62.5,3,4,75.0,2,4,50.0,0,0,0.0,0,1,1,6,3,2,1,0,12,497,2015-09-09,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,MKD,GEORGIA,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7366,438649,497_15_55,GEORGIA,1690,8,george tsintsadze,24,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,0,3,3,4,3,3,0,0,2,497,2015-09-10,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,CROATIA,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7367,439000,497_15_68,GEORGIA,1690,8,george tsintsadze,30,3,8,37.5,1,3,33.3,2,5,40.0,2,2,100.0,0,1,1,5,5,2,0,0,10,497,2015-09-13,Lille / Pierre Mauroy Stadium,Round of 16,LITHUANIA,GEORGIA,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7368,440316,499_14_07,GEORGIA,1690,8,george tsintsadze,37,4,11,36.4,3,6,50.0,1,5,20.0,1,2,50.0,0,2,2,10,1,1,4,0,10,499,2014-08-10,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,CZECH REPUBLIC,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7369,440512,499_14_14,GEORGIA,1690,8,george tsintsadze,38,3,7,42.9,3,5,60.0,0,2,0.0,0,0,0.0,0,2,2,4,1,1,0,0,6,499,2014-08-13,Kecskemet / Arena of Kecskemeti KC,2nd Qualifying Round,HUNGARY,GEORGIA,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7370,440821,499_14_26,GEORGIA,1690,8,george tsintsadze,44,2,8,25.0,0,1,0.0,2,7,28.6,5,8,62.5,1,1,2,5,1,2,2,1,11,499,2014-08-17,Ovar / Arena Dolce Vita,2nd Qualifying Round,PORTUGAL,GEORGIA,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7371,441131,499_14_38,GEORGIA,1690,8,george tsintsadze,40,1,7,14.3,1,4,25.0,0,3,0.0,7,8,87.5,0,3,3,4,3,4,1,0,9,499,2014-08-20,Nymburk / CEZ Sportovni Hala Nymburk,2nd Qualifying Round,CZECH REPUBLIC,GEORGIA,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7372,441553,499_14_55,GEORGIA,1690,8,george tsintsadze,35,0,7,0.0,0,3,0.0,0,4,0.0,2,2,100.0,0,1,1,10,0,2,0,0,2,499,2014-08-24,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,HUNGARY,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7373,441781,499_14_64,GEORGIA,1690,8,george tsintsadze,35,1,9,11.1,1,3,33.3,0,6,0.0,0,0,0.0,0,3,3,6,2,3,1,0,2,499,2014-08-27,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,PORTUGAL,2015 EuroBasket,Men,george tsintsadze,1986-02-07
7374,437298,497_15_03,GEORGIA,6436,9,giorgi shermadini,10,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,2,1,3,0,2,0,0,0,2,497,2015-09-05,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,NETHERLANDS,2015 EuroBasket,Men,giorgi shermadini,1989-04-02
7375,437727,497_15_19,GEORGIA,6436,9,giorgi shermadini,20,3,3,100.0,3,3,100.0,0,0,0.0,5,6,83.3,2,2,4,0,2,0,0,2,11,497,2015-09-06,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,SLOVENIA,GEORGIA,2015 EuroBasket,Men,giorgi shermadini,1989-04-02
7376,438104,497_15_34,GEORGIA,6436,9,giorgi shermadini,19,3,3,100.0,3,3,100.0,0,0,0.0,3,4,75.0,0,3,3,0,1,2,1,0,9,497,2015-09-08,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,GREECE,2015 EuroBasket,Men,giorgi shermadini,1989-04-02
7377,438351,497_15_43,GEORGIA,6436,9,giorgi shermadini,10,1,2,50.0,1,2,50.0,0,0,0.0,4,6,66.7,0,0,0,1,2,0,0,1,6,497,2015-09-09,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,MKD,GEORGIA,2015 EuroBasket,Men,giorgi shermadini,1989-04-02
7378,438650,497_15_55,GEORGIA,6436,9,giorgi shermadini,15,0,1,0.0,0,1,0.0,0,0,0.0,2,2,100.0,0,3,3,2,0,1,1,1,2,497,2015-09-10,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,CROATIA,2015 EuroBasket,Men,giorgi shermadini,1989-04-02
7379,439001,497_15_68,GEORGIA,6436,9,giorgi shermadini,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,1,2,0,0,497,2015-09-13,Lille / Pierre Mauroy Stadium,Round of 16,LITHUANIA,GEORGIA,2015 EuroBasket,Men,giorgi shermadini,1989-04-02
7380,437299,497_15_03,GEORGIA,15684,10,duda sanadze,12,4,5,80.0,1,2,50.0,3,3,100.0,0,0,0.0,0,0,0,0,1,0,0,2,11,497,2015-09-05,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,NETHERLANDS,2015 EuroBasket,Men,duda sanadze,1992-07-25
7381,437728,497_15_19,GEORGIA,15684,10,duda sanadze,13,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,2,2,3,0,0,0,497,2015-09-06,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,SLOVENIA,GEORGIA,2015 EuroBasket,Men,duda sanadze,1992-07-25
7382,438105,497_15_34,GEORGIA,15684,10,duda sanadze,12,1,4,25.0,1,3,33.3,0,1,0.0,0,0,0.0,0,0,0,4,2,0,0,0,2,497,2015-09-08,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,GREECE,2015 EuroBasket,Men,duda sanadze,1992-07-25
7383,438352,497_15_43,GEORGIA,15684,10,duda sanadze,11,2,2,100.0,2,2,100.0,0,0,0.0,2,2,100.0,0,1,1,0,2,1,2,0,6,497,2015-09-09,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,MKD,GEORGIA,2015 EuroBasket,Men,duda sanadze,1992-07-25
7384,438651,497_15_55,GEORGIA,15684,10,duda sanadze,14,5,8,62.5,3,4,75.0,2,4,50.0,0,0,0.0,0,2,2,1,3,0,1,0,12,497,2015-09-10,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,CROATIA,2015 EuroBasket,Men,duda sanadze,1992-07-25
7385,439002,497_15_68,GEORGIA,15684,10,duda sanadze,10,2,3,66.7,0,1,0.0,2,2,100.0,0,0,0.0,0,1,1,0,1,2,0,0,6,497,2015-09-13,Lille / Pierre Mauroy Stadium,Round of 16,LITHUANIA,GEORGIA,2015 EuroBasket,Men,duda sanadze,1992-07-25
7386,440317,499_14_07,GEORGIA,15684,10,duda sanadze,19,3,5,60.0,1,3,33.3,2,2,100.0,2,3,66.7,0,1,1,3,3,0,2,0,10,499,2014-08-10,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,CZECH REPUBLIC,2015 EuroBasket,Men,duda sanadze,1992-07-25
7387,440513,499_14_14,GEORGIA,15684,10,duda sanadze,15,2,2,100.0,1,1,100.0,1,1,100.0,0,0,0.0,1,2,3,1,4,1,0,0,5,499,2014-08-13,Kecskemet / Arena of Kecskemeti KC,2nd Qualifying Round,HUNGARY,GEORGIA,2015 EuroBasket,Men,duda sanadze,1992-07-25
7388,440822,499_14_26,GEORGIA,15684,10,duda sanadze,11,1,1,100.0,1,1,100.0,0,0,0.0,2,2,100.0,0,0,0,0,2,0,1,0,4,499,2014-08-17,Ovar / Arena Dolce Vita,2nd Qualifying Round,PORTUGAL,GEORGIA,2015 EuroBasket,Men,duda sanadze,1992-07-25
7389,441132,499_14_38,GEORGIA,15684,10,duda sanadze,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,0,0,499,2014-08-20,Nymburk / CEZ Sportovni Hala Nymburk,2nd Qualifying Round,CZECH REPUBLIC,GEORGIA,2015 EuroBasket,Men,duda sanadze,1992-07-25
7390,441554,499_14_55,GEORGIA,15684,10,duda sanadze,25,4,5,80.0,0,0,0.0,4,5,80.0,0,0,0.0,1,2,3,5,3,1,0,0,12,499,2014-08-24,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,HUNGARY,2015 EuroBasket,Men,duda sanadze,1992-07-25
7391,441782,499_14_64,GEORGIA,15684,10,duda sanadze,29,5,8,62.5,2,2,100.0,3,6,50.0,1,2,50.0,1,4,5,1,4,0,0,0,14,499,2014-08-27,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,PORTUGAL,2015 EuroBasket,Men,duda sanadze,1992-07-25
7392,437300,497_15_03,GEORGIA,1697,11,manuchar markoishvili,25,4,10,40.0,1,2,50.0,3,8,37.5,0,0,0.0,0,1,1,2,4,0,1,0,11,497,2015-09-05,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,NETHERLANDS,2015 EuroBasket,Men,manuchar markoishvili,1986-11-17
7393,437729,497_15_19,GEORGIA,1697,11,manuchar markoishvili,27,2,8,25.0,1,3,33.3,1,5,20.0,1,1,100.0,0,3,3,3,4,1,0,0,6,497,2015-09-06,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,SLOVENIA,GEORGIA,2015 EuroBasket,Men,manuchar markoishvili,1986-11-17
7394,438106,497_15_34,GEORGIA,1697,11,manuchar markoishvili,27,4,7,57.1,1,3,33.3,3,4,75.0,0,0,0.0,0,2,2,0,3,2,2,1,11,497,2015-09-08,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,GREECE,2015 EuroBasket,Men,manuchar markoishvili,1986-11-17
7395,438353,497_15_43,GEORGIA,1697,11,manuchar markoishvili,31,6,8,75.0,2,2,100.0,4,6,66.7,2,4,50.0,0,3,3,1,3,1,0,0,18,497,2015-09-09,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,MKD,GEORGIA,2015 EuroBasket,Men,manuchar markoishvili,1986-11-17
7396,438652,497_15_55,GEORGIA,1697,11,manuchar markoishvili,26,4,10,40.0,2,4,50.0,2,6,33.3,0,0,0.0,1,1,2,0,0,1,0,0,10,497,2015-09-10,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,CROATIA,2015 EuroBasket,Men,manuchar markoishvili,1986-11-17
7397,439003,497_15_68,GEORGIA,1697,11,manuchar markoishvili,30,3,7,42.9,3,4,75.0,0,3,0.0,0,0,0.0,0,3,3,4,4,1,0,0,6,497,2015-09-13,Lille / Pierre Mauroy Stadium,Round of 16,LITHUANIA,GEORGIA,2015 EuroBasket,Men,manuchar markoishvili,1986-11-17
7398,437301,497_15_03,GEORGIA,12467,12,levan patsatsia,8,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,497,2015-09-05,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,NETHERLANDS,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7399,437730,497_15_19,GEORGIA,12467,12,levan patsatsia,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-06,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,SLOVENIA,GEORGIA,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7400,438107,497_15_34,GEORGIA,12467,12,levan patsatsia,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,497,2015-09-08,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,GREECE,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7401,438354,497_15_43,GEORGIA,12467,12,levan patsatsia,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-09,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,MKD,GEORGIA,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7402,438653,497_15_55,GEORGIA,12467,12,levan patsatsia,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-10,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,CROATIA,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7403,439004,497_15_68,GEORGIA,12467,12,levan patsatsia,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-13,Lille / Pierre Mauroy Stadium,Round of 16,LITHUANIA,GEORGIA,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7404,440318,499_14_07,GEORGIA,12467,12,levan patsatsia,26,3,5,60.0,2,2,100.0,1,3,33.3,0,0,0.0,0,3,3,2,4,1,1,0,7,499,2014-08-10,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,CZECH REPUBLIC,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7405,440514,499_14_14,GEORGIA,12467,12,levan patsatsia,21,1,3,33.3,1,1,100.0,0,2,0.0,0,0,0.0,0,1,1,1,4,0,1,0,2,499,2014-08-13,Kecskemet / Arena of Kecskemeti KC,2nd Qualifying Round,HUNGARY,GEORGIA,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7406,440823,499_14_26,GEORGIA,12467,12,levan patsatsia,28,5,7,71.4,4,6,66.7,1,1,100.0,3,3,100.0,0,4,4,2,5,4,0,1,14,499,2014-08-17,Ovar / Arena Dolce Vita,2nd Qualifying Round,PORTUGAL,GEORGIA,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7407,441133,499_14_38,GEORGIA,12467,12,levan patsatsia,27,1,2,50.0,0,0,0.0,1,2,50.0,2,2,100.0,0,0,0,0,0,0,1,0,5,499,2014-08-20,Nymburk / CEZ Sportovni Hala Nymburk,2nd Qualifying Round,CZECH REPUBLIC,GEORGIA,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7408,441555,499_14_55,GEORGIA,12467,12,levan patsatsia,16,1,3,33.3,0,1,0.0,1,2,50.0,0,0,0.0,0,1,1,3,1,0,0,0,3,499,2014-08-24,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,HUNGARY,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7409,441783,499_14_64,GEORGIA,12467,12,levan patsatsia,21,2,4,50.0,2,3,66.7,0,1,0.0,0,0,0.0,4,1,5,3,3,1,0,0,4,499,2014-08-27,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,PORTUGAL,2015 EuroBasket,Men,levan patsatsia,1988-09-24
7410,437302,497_15_03,GEORGIA,1699,13,viktor sanikidze,26,0,5,0.0,0,2,0.0,0,3,0.0,1,2,50.0,3,6,9,0,2,4,0,2,1,497,2015-09-05,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,NETHERLANDS,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7411,437731,497_15_19,GEORGIA,1699,13,viktor sanikidze,29,4,8,50.0,3,5,60.0,1,3,33.3,1,1,100.0,0,2,2,0,3,1,0,0,10,497,2015-09-06,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,SLOVENIA,GEORGIA,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7412,438108,497_15_34,GEORGIA,1699,13,viktor sanikidze,30,3,4,75.0,2,3,66.7,1,1,100.0,3,4,75.0,0,6,6,2,2,0,0,0,10,497,2015-09-08,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,GREECE,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7413,438355,497_15_43,GEORGIA,1699,13,viktor sanikidze,34,1,7,14.3,1,6,16.7,0,1,0.0,2,2,100.0,3,3,6,2,4,1,0,0,4,497,2015-09-09,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,MKD,GEORGIA,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7414,438654,497_15_55,GEORGIA,1699,13,viktor sanikidze,35,5,6,83.3,4,4,100.0,1,2,50.0,1,1,100.0,1,4,5,4,2,2,0,4,12,497,2015-09-10,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,CROATIA,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7415,439005,497_15_68,GEORGIA,1699,13,viktor sanikidze,36,5,11,45.5,3,6,50.0,2,5,40.0,2,2,100.0,2,5,7,1,4,0,0,0,14,497,2015-09-13,Lille / Pierre Mauroy Stadium,Round of 16,LITHUANIA,GEORGIA,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7416,440319,499_14_07,GEORGIA,1699,13,viktor sanikidze,31,2,8,25.0,2,6,33.3,0,2,0.0,4,6,66.7,2,10,12,0,1,3,0,0,8,499,2014-08-10,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,CZECH REPUBLIC,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7417,440515,499_14_14,GEORGIA,1699,13,viktor sanikidze,33,5,9,55.6,4,7,57.1,1,2,50.0,1,2,50.0,1,1,2,0,2,1,1,0,12,499,2014-08-13,Kecskemet / Arena of Kecskemeti KC,2nd Qualifying Round,HUNGARY,GEORGIA,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7418,440824,499_14_26,GEORGIA,1699,13,viktor sanikidze,43,3,10,30.0,3,6,50.0,0,4,0.0,4,10,40.0,3,10,13,3,3,0,1,0,10,499,2014-08-17,Ovar / Arena Dolce Vita,2nd Qualifying Round,PORTUGAL,GEORGIA,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7419,441134,499_14_38,GEORGIA,1699,13,viktor sanikidze,36,7,14,50.0,6,10,60.0,1,4,25.0,2,3,66.7,1,3,4,2,1,3,2,2,17,499,2014-08-20,Nymburk / CEZ Sportovni Hala Nymburk,2nd Qualifying Round,CZECH REPUBLIC,GEORGIA,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7420,441556,499_14_55,GEORGIA,1699,13,viktor sanikidze,30,5,7,71.4,5,7,71.4,0,0,0.0,1,4,25.0,4,5,9,2,3,4,0,1,11,499,2014-08-24,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,HUNGARY,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7421,441784,499_14_64,GEORGIA,1699,13,viktor sanikidze,34,8,15,53.3,6,9,66.7,2,6,33.3,2,2,100.0,3,5,8,2,2,2,2,1,20,499,2014-08-27,Tbilisi / Sports Palace,2nd Qualifying Round,GEORGIA,PORTUGAL,2015 EuroBasket,Men,viktor sanikidze,1986-04-01
7422,437303,497_15_03,GEORGIA,16022,15,beka burjanadze,7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,0,497,2015-09-05,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,NETHERLANDS,2015 EuroBasket,Men,beka burjanadze,1994-01-03
7423,437732,497_15_19,GEORGIA,16022,15,beka burjanadze,11,1,4,25.0,1,2,50.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,497,2015-09-06,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,SLOVENIA,GEORGIA,2015 EuroBasket,Men,beka burjanadze,1994-01-03
7424,438109,497_15_34,GEORGIA,16022,15,beka burjanadze,8,1,2,50.0,0,1,0.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,3,497,2015-09-08,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,GREECE,2015 EuroBasket,Men,beka burjanadze,1994-01-03
7425,438356,497_15_43,GEORGIA,16022,15,beka burjanadze,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-09,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,MKD,GEORGIA,2015 EuroBasket,Men,beka burjanadze,1994-01-03
7426,438655,497_15_55,GEORGIA,16022,15,beka burjanadze,6,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,2,2,0,0,0,497,2015-09-10,Zagreb / Arena of Hrvatski Dragovoljac,Group Phase,GEORGIA,CROATIA,2015 EuroBasket,Men,beka burjanadze,1994-01-03
